payload.EnqueuedTime,payload.BuildingId,payload.EquipmentId,payload.FloorId,payload.SensorId,payload.SensorName,payload.SpaceId,payload.Telemetry.Return air CO2 set point,payload.Telemetry.ReturnAirCO2,payload.Unit,payload.Telemetry.Vibration amplitude-x,payload.Telemetry.Vibration amplitude-y,payload.Telemetry.Vibration amplitude-z,payload.Telemetry.Exhaust air temperature,payload.Telemetry.Fresh air temperature,payload.Telemetry.Mixed air temperature,payload.Telemetry.OccupancyCount,payload.Telemetry.Off coil humidity,payload.Telemetry.Return air humidity,payload.Telemetry.Off coil temperature,payload.Telemetry.Return air temperature,payload.Telemetry.Supply air humidity,payload.Telemetry.Supply air temperature,payload.Telemetry.Supply_Air_Humidity_Setpoint,payload.Telemetry.Supply_Air_Temperature_Setpoint
2022-06-06T21:00:30.1773753Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,42,,,,,,,,
2022-06-06T21:00:30.3942692Z,1001,280113,179,584884,Gas Sensor,,695,488,ppm,,,,,,,,,,,,,,,
2022-06-06T21:00:30.4103034Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-7,1,'-2,,,,,,,,,,,,
2022-06-06T21:00:30.7030483Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,36,27,24,,,,34,23,,21,,27
2022-06-06T21:00:31.0170905Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,58,27,,,31,,30,
2022-06-06T21:00:31.4314209Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,36,,,,,,,,
2022-06-06T21:00:31.6760912Z,1001,280113,179,584884,Gas Sensor,,880,829,ppm,,,,,,,,,,,,,,,
2022-06-06T21:00:31.7068105Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,1,0,1,,,,,,,,,,,,
2022-06-06T21:00:31.9656584Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,34,34,20,,,,47,23,,5,,26
2022-06-06T21:00:32.2708155Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,43,21,,,21,,41,
2022-06-06T21:00:32.7021842Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,70,,,,,,,,
2022-06-06T21:00:32.9692577Z,1001,280113,179,584884,Gas Sensor,,481,896,ppm,,,,,,,,,,,,,,,
2022-06-06T21:00:32.9853062Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-6,6,'-1,,,,,,,,,,,,
2022-06-06T21:00:33.2452033Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,37,37,24,,,,31,12,,11,,22
2022-06-06T21:00:33.5509826Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,35,44,,,38,,31,
2022-06-06T21:00:33.9692301Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,89,,,,,,,,
2022-06-06T21:00:34.2479720Z,1001,280113,179,584884,Gas Sensor,,645,934,ppm,,,,,,,,,,,,,,,
2022-06-06T21:00:34.2794775Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,5,3,4,,,,,,,,,,,,
2022-06-06T21:00:34.5130468Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,26,14,24,,,,37,10,,26,,25
2022-06-06T21:00:34.8384304Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,58,26,,,68,,21,
2022-06-06T21:00:35.2416176Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,78,,,,,,,,
2022-06-06T21:00:35.5337429Z,1001,280113,179,584884,Gas Sensor,,521,933,ppm,,,,,,,,,,,,,,,
2022-06-06T21:00:35.5957488Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-6,5,3,,,,,,,,,,,,
2022-06-06T21:00:35.7852654Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,24,30,23,,,,44,20,,20,,25
2022-06-06T21:00:36.0933450Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,41,67,,,38,,33,
2022-06-06T21:00:36.5140026Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,48,,,,,,,,
2022-06-06T21:00:36.8236925Z,1001,280113,179,584884,Gas Sensor,,918,668,ppm,,,,,,,,,,,,,,,
2022-06-06T21:00:36.9018618Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,1,5,3,,,,,,,,,,,,
2022-06-06T21:00:37.0579300Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,27,27,22,,,,21,15,,21,,27
2022-06-06T21:00:37.3668881Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,33,68,,,48,,24,
2022-06-06T21:00:37.8129930Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,13,,,,,,,,
2022-06-06T21:00:38.1200339Z,1001,280113,179,584884,Gas Sensor,,753,863,ppm,,,,,,,,,,,,,,,
2022-06-06T21:00:38.1970409Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,4,'-8,'-4,,,,,,,,,,,,
2022-06-06T21:00:38.3187901Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,20,30,23,,,,47,15,,3,,24
2022-06-06T21:00:38.6277458Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,37,64,,,25,,28,
2022-06-06T21:00:39.0766190Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,63,,,,,,,,
2022-06-06T21:00:39.4038563Z,1001,280113,179,584884,Gas Sensor,,548,746,ppm,,,,,,,,,,,,,,,
2022-06-06T21:00:39.4816934Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-5,'-6,4,,,,,,,,,,,,
2022-06-06T21:00:39.8807312Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,35,38,,,42,,40,
2022-06-06T21:00:39.9265330Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,28,17,20,,,,25,24,,0,,24
2022-06-06T21:00:40.3414511Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,33,,,,,,,,
2022-06-06T21:00:40.6819326Z,1001,280113,179,584884,Gas Sensor,,830,728,ppm,,,,,,,,,,,,,,,
2022-06-06T21:00:40.8072271Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-6,2,4,,,,,,,,,,,,
2022-06-06T21:00:41.1480873Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,41,53,,,36,,21,
2022-06-06T21:00:41.1940417Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,38,36,24,,,,30,17,,25,,22
2022-06-06T21:00:41.6120833Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,21,,,,,,,,
2022-06-06T21:00:41.9693734Z,1001,280113,179,584884,Gas Sensor,,432,456,ppm,,,,,,,,,,,,,,,
2022-06-06T21:00:42.0922772Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,0,'-3,3,,,,,,,,,,,,
2022-06-06T21:00:42.4194056Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,36,36,,,64,,24,
2022-06-06T21:00:42.4659427Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,22,24,22,,,,25,17,,5,,24
2022-06-06T21:00:42.8854865Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,7,,,,,,,,
2022-06-06T21:00:43.2590806Z,1001,280113,179,584884,Gas Sensor,,844,930,ppm,,,,,,,,,,,,,,,
2022-06-06T21:00:43.3826140Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-2,'-5,'-3,,,,,,,,,,,,
2022-06-06T21:00:43.6792758Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,43,48,,,50,,29,
2022-06-06T21:00:43.7416592Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,26,24,23,,,,27,17,,25,,24
2022-06-06T21:00:44.1451580Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,23,,,,,,,,
2022-06-06T21:00:44.5489091Z,1001,280113,179,584884,Gas Sensor,,891,532,ppm,,,,,,,,,,,,,,,
2022-06-06T21:00:44.6567084Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-7,'-6,'-1,,,,,,,,,,,,
2022-06-06T21:00:44.9505030Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,46,41,,,68,,44,
2022-06-06T21:00:45.0134709Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,32,17,23,,,,24,14,,18,,24
2022-06-06T21:00:45.4144683Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,18,,,,,,,,
2022-06-06T21:00:45.8340639Z,1001,280113,179,584884,Gas Sensor,,967,709,ppm,,,,,,,,,,,,,,,
2022-06-06T21:00:45.9580429Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-3,0,'-2,,,,,,,,,,,,
2022-06-06T21:00:46.2214532Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,35,36,,,23,,34,
2022-06-06T21:00:46.2825342Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,32,25,23,,,,21,21,,23,,26
2022-06-06T21:00:46.6858550Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,28,,,,,,,,
2022-06-06T21:00:47.1323960Z,1001,280113,179,584884,Gas Sensor,,595,937,ppm,,,,,,,,,,,,,,,
2022-06-06T21:00:47.2717105Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-7,'-6,4,,,,,,,,,,,,
2022-06-06T21:00:47.4750333Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,37,33,,,47,,33,
2022-06-06T21:00:47.5521899Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,33,27,24,,,,43,16,,24,,23
2022-06-06T21:00:47.9427328Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,43,,,,,,,,
2022-06-06T21:00:48.4264480Z,1001,280113,179,584884,Gas Sensor,,769,446,ppm,,,,,,,,,,,,,,,
2022-06-06T21:00:48.5520539Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,5,'-4,'-4,,,,,,,,,,,,
2022-06-06T21:00:48.7511662Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,34,31,,,69,,45,
2022-06-06T21:00:48.8133185Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,34,15,24,,,,22,23,,25,,26
2022-06-06T21:00:49.2133103Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,21,,,,,,,,
2022-06-06T21:00:49.7127874Z,1001,280113,179,584884,Gas Sensor,,599,602,ppm,,,,,,,,,,,,,,,
2022-06-06T21:00:49.8366782Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-1,5,'-3,,,,,,,,,,,,
2022-06-06T21:00:50.0079959Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,59,44,,,57,,20,
2022-06-06T21:00:50.1327934Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,38,26,20,,,,20,11,,13,,25
2022-06-06T21:00:50.4950462Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,8,,,,,,,,
2022-06-06T21:00:50.9869099Z,1001,280113,179,584884,Gas Sensor,,802,947,ppm,,,,,,,,,,,,,,,
2022-06-06T21:00:51.1406007Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-8,'-5,3,,,,,,,,,,,,
2022-06-06T21:00:51.2807943Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,38,29,,,60,,45,
2022-06-06T21:00:51.4034479Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,24,11,21,,,,39,14,,7,,27
2022-06-06T21:00:51.7596193Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,48,,,,,,,,
2022-06-06T21:00:52.3129096Z,1001,280113,179,584884,Gas Sensor,,428,624,ppm,,,,,,,,,,,,,,,
2022-06-06T21:00:52.4522980Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-2,4,'-6,,,,,,,,,,,,
2022-06-06T21:00:52.5593360Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,30,52,,,24,,21,
2022-06-06T21:00:52.6673131Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,22,34,22,,,,39,17,,22,,27
2022-06-06T21:00:53.0391930Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,83,,,,,,,,
2022-06-06T21:00:53.6007271Z,1001,280113,179,584884,Gas Sensor,,410,885,ppm,,,,,,,,,,,,,,,
2022-06-06T21:00:53.7398867Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,0,6,'-1,,,,,,,,,,,,
2022-06-06T21:00:53.8174092Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,30,31,,,61,,42,
2022-06-06T21:00:53.9409296Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,28,33,20,,,,26,19,,0,,22
2022-06-06T21:00:54.3019891Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,41,,,,,,,,
2022-06-06T21:00:54.8861673Z,1001,280113,179,584884,Gas Sensor,,762,762,ppm,,,,,,,,,,,,,,,
2022-06-06T21:00:55.0242560Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,0,'-2,4,,,,,,,,,,,,
2022-06-06T21:00:55.0858513Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,50,54,,,52,,24,
2022-06-06T21:00:55.1942606Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,20,36,23,,,,41,23,,11,,27
2022-06-06T21:00:55.5803007Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,30,,,,,,,,
2022-06-06T21:00:56.1732722Z,1001,280113,179,584884,Gas Sensor,,428,410,ppm,,,,,,,,,,,,,,,
2022-06-06T21:00:56.2993576Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,4,2,1,,,,,,,,,,,,
2022-06-06T21:00:56.3622204Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,33,55,,,24,,25,
2022-06-06T21:00:56.4850581Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,20,25,21,,,,21,20,,20,,25
2022-06-06T21:00:56.8718597Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,1,,,,,,,,
2022-06-06T21:00:57.4438744Z,1001,280113,179,584884,Gas Sensor,,971,511,ppm,,,,,,,,,,,,,,,
2022-06-06T21:00:57.5847166Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,2,'-1,'-1,,,,,,,,,,,,
2022-06-06T21:00:57.6296739Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,31,45,,,63,,39,
2022-06-06T21:00:57.7515588Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,22,28,22,,,,27,16,,5,,24
2022-06-06T21:00:58.1354933Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,63,,,,,,,,
2022-06-06T21:00:58.7360489Z,1001,280113,179,584884,Gas Sensor,,529,983,ppm,,,,,,,,,,,,,,,
2022-06-06T21:00:58.8758813Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,1,'-7,2,,,,,,,,,,,,
2022-06-06T21:00:58.9070400Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,49,59,,,30,,32,
2022-06-06T21:00:59.0146496Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,28,24,20,,,,45,19,,13,,26
2022-06-06T21:00:59.4020337Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,13,,,,,,,,
2022-06-06T21:01:00.0229144Z,1001,280113,179,584884,Gas Sensor,,697,534,ppm,,,,,,,,,,,,,,,
2022-06-06T21:01:00.1622168Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-3,'-5,'-3,,,,,,,,,,,,
2022-06-06T21:01:00.1776623Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,33,69,,,43,,34,
2022-06-06T21:01:00.2868578Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,35,14,22,,,,37,17,,13,,23
2022-06-06T21:01:00.6599772Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,17,,,,,,,,
2022-06-06T21:01:01.3090282Z,1001,280113,179,584884,Gas Sensor,,918,408,ppm,,,,,,,,,,,,,,,
2022-06-06T21:01:01.4498249Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,53,36,,,47,,39,
2022-06-06T21:01:01.4498748Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-2,2,4,,,,,,,,,,,,
2022-06-06T21:01:01.5705135Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,39,24,24,,,,49,12,,11,,23
2022-06-06T21:01:01.9235278Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,98,,,,,,,,
2022-06-06T21:01:02.5999831Z,1001,280113,179,584884,Gas Sensor,,527,492,ppm,,,,,,,,,,,,,,,
2022-06-06T21:01:02.7232602Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,42,45,,,48,,34,
2022-06-06T21:01:02.7391274Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-4,'-3,4,,,,,,,,,,,,
2022-06-06T21:01:02.8473185Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,31,12,20,,,,31,11,,23,,22
2022-06-06T21:01:03.1848333Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,29,,,,,,,,
2022-06-06T21:01:03.8812300Z,1001,280113,179,584884,Gas Sensor,,919,803,ppm,,,,,,,,,,,,,,,
2022-06-06T21:01:03.9924417Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,39,43,,,34,,30,
2022-06-06T21:01:04.0236257Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,2,3,3,,,,,,,,,,,,
2022-06-06T21:01:04.1147745Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,39,22,24,,,,40,14,,5,,24
2022-06-06T21:01:04.4705197Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,4,,,,,,,,
2022-06-06T21:01:05.1661867Z,1001,280113,179,584884,Gas Sensor,,644,424,ppm,,,,,,,,,,,,,,,
2022-06-06T21:01:05.2743644Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,38,42,,,45,,37,
2022-06-06T21:01:05.3060115Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,1,'-1,'-5,,,,,,,,,,,,
2022-06-06T21:01:05.3840932Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,37,28,24,,,,26,18,,8,,24
2022-06-06T21:01:05.7379479Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,27,,,,,,,,
2022-06-06T21:01:06.4471284Z,1001,280113,179,584884,Gas Sensor,,937,563,ppm,,,,,,,,,,,,,,,
2022-06-06T21:01:06.5555042Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,31,29,,,24,,21,
2022-06-06T21:01:06.6017845Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-8,'-8,'-1,,,,,,,,,,,,
2022-06-06T21:01:06.6474515Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,29,37,21,,,,30,14,,6,,22
2022-06-06T21:01:07.0031972Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,92,,,,,,,,
2022-06-06T21:01:07.7292281Z,1001,280113,179,584884,Gas Sensor,,929,570,ppm,,,,,,,,,,,,,,,
2022-06-06T21:01:07.8212290Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,39,64,,,35,,23,
2022-06-06T21:01:07.8812437Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-5,0,'-4,,,,,,,,,,,,
2022-06-06T21:01:07.9266039Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,25,32,24,,,,21,12,,8,,24
2022-06-06T21:01:08.2631988Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,91,,,,,,,,
2022-06-06T21:01:09.0228339Z,1001,280113,179,584884,Gas Sensor,,739,544,ppm,,,,,,,,,,,,,,,
2022-06-06T21:01:09.0826703Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,39,60,,,46,,22,
2022-06-06T21:01:09.1736226Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,7,4,'-5,,,,,,,,,,,,
2022-06-06T21:01:09.1888421Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,29,11,23,,,,38,22,,15,,26
2022-06-06T21:01:09.5273945Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,87,,,,,,,,
2022-06-06T21:01:10.3087869Z,1001,280113,179,584884,Gas Sensor,,564,599,ppm,,,,,,,,,,,,,,,
2022-06-06T21:01:10.3535043Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,54,38,,,32,,36,
2022-06-06T21:01:10.4613785Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,38,27,21,,,,43,21,,5,,27
2022-06-06T21:01:10.4617563Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-1,'-3,'-1,,,,,,,,,,,,
2022-06-06T21:01:10.7964914Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,49,,,,,,,,
2022-06-06T21:01:11.5902916Z,1001,280113,179,584884,Gas Sensor,,469,919,ppm,,,,,,,,,,,,,,,
2022-06-06T21:01:11.6209513Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,39,51,,,58,,33,
2022-06-06T21:01:11.7278063Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,35,37,20,,,,48,11,,17,,23
2022-06-06T21:01:11.7434614Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-4,'-5,3,,,,,,,,,,,,
2022-06-06T21:01:12.0642842Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,92,,,,,,,,
2022-06-06T21:01:12.8740985Z,1001,280113,179,584884,Gas Sensor,,460,971,ppm,,,,,,,,,,,,,,,
2022-06-06T21:01:12.8901175Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,47,37,,,22,,23,
2022-06-06T21:01:12.9980990Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,20,34,22,,,,20,12,,24,,26
2022-06-06T21:01:13.0281280Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,4,6,2,,,,,,,,,,,,
2022-06-06T21:01:13.3321244Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,23,,,,,,,,
2022-06-06T21:01:14.1693781Z,1001,280113,179,584884,Gas Sensor,,718,528,ppm,,,,,,,,,,,,,,,
2022-06-06T21:01:14.1694014Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,42,57,,,32,,45,
2022-06-06T21:01:14.2625618Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,32,10,24,,,,49,20,,4,,25
2022-06-06T21:01:14.3222429Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,1,3,5,,,,,,,,,,,,
2022-06-06T21:01:14.6136038Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,50,,,,,,,,
2022-06-06T21:01:15.4324354Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,52,37,,,27,,36,
2022-06-06T21:01:15.4623292Z,1001,280113,179,584884,Gas Sensor,,718,662,ppm,,,,,,,,,,,,,,,
2022-06-06T21:01:15.5223325Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,32,18,23,,,,38,16,,22,,24
2022-06-06T21:01:15.5983494Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-1,7,'-5,,,,,,,,,,,,
2022-06-06T21:01:15.8713922Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,3,,,,,,,,
2022-06-06T21:01:16.7002130Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,38,25,,,29,,37,
2022-06-06T21:01:16.7452146Z,1001,280113,179,584884,Gas Sensor,,694,467,ppm,,,,,,,,,,,,,,,
2022-06-06T21:01:16.8054213Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,31,39,20,,,,28,17,,14,,26
2022-06-06T21:01:16.8851494Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-6,'-4,0,,,,,,,,,,,,
2022-06-06T21:01:17.1292079Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,85,,,,,,,,
2022-06-06T21:01:17.9692130Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,49,41,,,66,,44,
2022-06-06T21:01:18.0311747Z,1001,280113,179,584884,Gas Sensor,,902,422,ppm,,,,,,,,,,,,,,,
2022-06-06T21:01:18.0774348Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,21,32,23,,,,26,17,,2,,23
2022-06-06T21:01:18.1711143Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,1,5,2,,,,,,,,,,,,
2022-06-06T21:01:18.4014356Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,90,,,,,,,,
2022-06-06T21:01:19.2433746Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,52,36,,,29,,27,
2022-06-06T21:01:19.3213642Z,1001,280113,179,584884,Gas Sensor,,561,732,ppm,,,,,,,,,,,,,,,
2022-06-06T21:01:19.3511332Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,31,13,23,,,,21,16,,21,,25
2022-06-06T21:01:19.4581356Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-7,'-6,'-5,,,,,,,,,,,,
2022-06-06T21:01:19.7001511Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,68,,,,,,,,
2022-06-06T21:01:20.5080916Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,57,28,,,40,,25,
2022-06-06T21:01:20.6182269Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,36,20,20,,,,28,14,,2,,25
2022-06-06T21:01:20.6331825Z,1001,280113,179,584884,Gas Sensor,,579,908,ppm,,,,,,,,,,,,,,,
2022-06-06T21:01:20.7422228Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,0,2,'-1,,,,,,,,,,,,
2022-06-06T21:01:20.9703593Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,86,,,,,,,,
2022-06-06T21:01:21.7768412Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,56,46,,,65,,36,
2022-06-06T21:01:21.8977794Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,26,19,24,,,,45,12,,20,,26
2022-06-06T21:01:21.9128201Z,1001,280113,179,584884,Gas Sensor,,639,832,ppm,,,,,,,,,,,,,,,
2022-06-06T21:01:22.0355005Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,7,'-3,0,,,,,,,,,,,,
2022-06-06T21:01:22.2515937Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,73,,,,,,,,
2022-06-06T21:01:23.0425883Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,52,33,,,20,,27,
2022-06-06T21:01:23.1635773Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,35,24,21,,,,45,17,,18,,23
2022-06-06T21:01:23.1935667Z,1001,280113,179,584884,Gas Sensor,,528,587,ppm,,,,,,,,,,,,,,,
